id_envio,fecha_envio,cliente_tipo,origen,destino,volumen_m3,ingreso,costo_1milla,costo_troncal,costo_ultimamilla,costo_total,margen_neto,margen_pct
RET-10626,2025-01-05,Retail,San Bernardo,Rancagua,3.918,27096,2295,8842,4012,15149,11947,44.091378801299086
RET-11222,2025-01-05,Retail,San Bernardo,Rancagua,1.035,7277,736,2358,1082,4176,3101,42.613714442764881
RET-11311,2025-01-05,Retail,San Bernardo,Temuco,2.279,23956,1426,9309,2742,13477,10479,43.742694940724661
RET-12447,2025-01-05,Retail,San Bernardo,La Serena,1.361,12085,954,4399,1402,6755,5330,44.104261481175008
RET-10664,2025-01-06,Retail,San Bernardo,La Serena,3.179,29122,2246,10239,3597,16082,13040,44.777144426893756
RET-11196,2025-01-06,Retail,San Bernardo,Valparaíso,1.833,13772,1203,4584,1825,7612,6160,44.728434504792332
RET-10074,2025-01-07,Retail,San Bernardo,Temuco,2.475,25589,1530,10277,2478,14285,11304,44.175231544804411
RET-10239,2025-01-07,Retail,San Bernardo,Rancagua,1.607,11076,969,3435,1789,6193,4883,44.086312748284577
RET-11246,2025-01-07,Retail,San Bernardo,La Serena,1.076,9518,652,3486,1117,5255,4263,44.788821180920365
RET-11322,2025-01-07,Retail,San Bernardo,Valparaíso,4.443,33414,2849,10890,4708,18447,14967,44.792601903393788
RET-12283,2025-01-07,Retail,San Bernardo,Valparaíso,3.568,26570,2128,8303,4155,14586,11984,45.10350018818216
RET-10390,2025-01-09,Retail,San Bernardo,Puerto Montt,4.081,46912,2631,20058,4508,27197,19715,42.02549454297408
RET-10798,2025-01-09,Retail,San Bernardo,Antofagasta,3.169,40747,2084,19080,3462,24626,16121,39.56364885758461
RET-11363,2025-01-09,Retail,San Bernardo,Rancagua,2.746,18975,1713,5808,2769,10290,8685,45.7707509881423
RET-12440,2025-01-09,Retail,San Bernardo,Valparaíso,4.613,34413,2884,11383,5570,19837,14576,42.356086362711764
RET-12899,2025-01-10,Retail,San Bernardo,La Serena,1.379,12420,822,4340,1573,6735,5685,45.772946859903378
RET-11377,2025-01-11,Retail,San Bernardo,Valparaíso,1.529,11691,911,3547,1675,6133,5558,47.540843383799505
RET-11629,2025-01-11,Retail,San Bernardo,Concepción,5.192,47734,3255,17631,5926,26812,20922,43.830393430259349
RET-10992,2025-01-12,Retail,San Bernardo,Valparaíso,5.305,40368,3673,12530,5441,21644,18724,46.383273880301232
RET-11227,2025-01-12,Retail,San Bernardo,Rancagua,4.461,30900,2941,9492,5128,17561,13339,43.168284789644012
RET-12335,2025-01-12,Retail,San Bernardo,Concepción,1.774,16144,1164,5965,2047,9176,6968,43.161546085232906
RET-12764,2025-01-13,Retail,San Bernardo,Rancagua,1.273,8769,825,2881,1340,5046,3723,42.456380431063977
RET-10366,2025-01-14,Retail,San Bernardo,Puerto Montt,5.65,64824,3340,26595,5900,35835,28989,44.719548315438729
RET-10827,2025-01-14,Retail,San Bernardo,La Serena,5.579,51206,3738,18486,6317,28541,22665,44.262391126039915
RET-12143,2025-01-14,Retail,San Bernardo,Puerto Montt,1.779,20722,1203,8944,1942,12089,8633,41.661036579480744
RET-13023,2025-01-14,Retail,San Bernardo,Rancagua,2.813,19549,1768,6447,3058,11273,8276,42.334646273466674
RET-10304,2025-01-16,Retail,San Bernardo,Rancagua,1.182,8392,772,2555,1245,4572,3820,45.51954242135367
RET-11754,2025-01-16,Retail,San Bernardo,La Serena,5.478,49550,3529,16906,5626,26061,23489,47.404641775983855
RET-12382,2025-01-16,Retail,San Bernardo,Temuco,5.795,59672,3401,25226,5909,34536,25136,42.123609062877058
RET-10335,2025-01-17,Retail,San Bernardo,Concepción,2.056,18890,1464,7028,2459,10951,7939,42.027527792482793
RET-12158,2025-01-17,Retail,San Bernardo,Valparaíso,3.789,28959,2533,9094,3832,15459,13500,46.617631824303324
RET-12727,2025-01-17,Retail,San Bernardo,La Serena,2.194,19585,1416,7205,2653,11274,8311,42.435537401072246
RET-13060,2025-01-17,Retail,San Bernardo,Rancagua,3.577,24882,2156,7476,3846,13478,11404,45.832328590949281
RET-13441,2025-01-17,Retail,San Bernardo,La Serena,2.919,26592,1895,9717,3032,14644,11948,44.930806257521063
RET-10859,2025-01-18,Retail,San Bernardo,Puerto Montt,3.315,37671,2004,16697,3525,22226,15445,40.999707998194893
RET-11255,2025-01-18,Retail,San Bernardo,La Serena,1.846,16916,1143,6083,1906,9132,7784,46.015606526365573
RET-11633,2025-01-18,Retail,San Bernardo,La Serena,5.654,50495,3440,18265,6209,27914,22581,44.719279136548174
RET-12248,2025-01-18,Retail,San Bernardo,La Serena,2.334,21160,1405,7172,2546,11123,10037,47.433837429111527
RET-13100,2025-01-18,Retail,San Bernardo,Puerto Montt,5.168,59586,3402,23705,5854,32961,26625,44.683314872621089
RET-10647,2025-01-20,Retail,San Bernardo,Rancagua,4.542,32091,3123,9665,5124,17912,14179,44.1837275248512
RET-10783,2025-01-20,Retail,San Bernardo,Concepción,2.726,25387,1912,9535,3207,14654,10733,42.2775436246898
RET-11302,2025-01-20,Retail,San Bernardo,Rancagua,1.596,11092,1105,3347,1664,6116,4976,44.861161197259285
RET-12161,2025-01-20,Retail,San Bernardo,La Serena,3.116,28566,2146,9579,3200,14925,13641,47.75257298886789
RET-12364,2025-01-20,Retail,San Bernardo,La Serena,1.505,13303,946,4699,1769,7414,5889,44.268210178155307
RET-10487,2025-01-21,Retail,San Bernardo,Temuco,5.906,62410,3934,24357,5873,34164,28246,45.258772632590933
RET-10948,2025-01-22,Retail,San Bernardo,Concepción,1.436,13465,874,4772,1723,7369,6096,45.272929818046784
RET-11414,2025-01-22,Retail,San Bernardo,Concepción,5.428,50202,3644,17724,6167,27535,22667,45.151587586151948
RET-10121,2025-01-23,Retail,San Bernardo,Antofagasta,4.138,53537,2846,23531,4257,30634,22903,42.779759792293184
RET-10395,2025-01-24,Retail,San Bernardo,Valparaíso,5.997,44586,3654,14340,6603,24597,19989,44.83245861929754
RET-12989,2025-01-24,Retail,San Bernardo,Valparaíso,5.503,41552,3335,12607,5890,21832,19720,47.45860608394301
RET-13411,2025-01-24,Retail,San Bernardo,Temuco,4.943,52034,3274,21075,5464,29813,22221,42.704769958104315
RET-10172,2025-01-25,Retail,San Bernardo,Rancagua,3.226,22798,2226,7439,3328,12993,9805,43.008158610404422
RET-10369,2025-01-25,Retail,San Bernardo,Antofagasta,3.158,40523,2041,18200,3485,23726,16797,41.450534264491765
RET-12527,2025-01-25,Retail,San Bernardo,Rancagua,2.08,14420,1451,4672,2311,8434,5986,41.511789181692095
RET-10037,2025-01-27,Retail,San Bernardo,Rancagua,1.374,9574,954,2985,1611,5550,4024,42.030499268853141
RET-10086,2025-01-27,Retail,San Bernardo,Valparaíso,3.725,27751,2328,8744,3874,14946,12805,46.142481352023353
RET-10167,2025-01-27,Retail,San Bernardo,Valparaíso,5.018,37841,3136,11712,6025,20873,16968,44.8402526360297
RET-10969,2025-01-27,Retail,San Bernardo,Rancagua,3.825,26445,2589,8228,3913,14730,11715,44.299489506522974
RET-10061,2025-01-28,Retail,San Bernardo,La Serena,4.549,41296,2800,14950,4523,22273,19023,46.06499418829911
RET-10131,2025-01-28,Retail,San Bernardo,Temuco,1.399,14858,907,5585,1454,7946,6912,46.520393054246874
RET-12528,2025-01-28,Retail,San Bernardo,Temuco,3.762,39702,2232,16297,4412,22941,16761,42.217016774973551
RET-12774,2025-01-28,Retail,San Bernardo,Concepción,5.883,53772,3802,20644,6706,31152,22620,42.066503012720375
RET-10334,2025-01-30,Retail,San Bernardo,Puerto Montt,3.22,37458,2089,15411,3292,20792,16666,44.49249826472316
RET-11013,2025-01-30,Retail,San Bernardo,Valparaíso,4.58,34344,3232,10535,4601,18368,15976,46.517586769159095
RET-11692,2025-01-30,Retail,San Bernardo,Valparaíso,3.408,25666,2430,7825,3455,13710,11956,46.583028130600795
RET-12977,2025-01-30,Retail,San Bernardo,Rancagua,1.709,11856,1056,3775,2046,6877,4979,41.995614035087719
RET-10126,2025-01-31,Retail,San Bernardo,Concepción,1.931,17513,1330,6519,2330,10179,7334,41.877462456460911
RET-11288,2025-02-01,Retail,San Bernardo,Valparaíso,4.646,34675,2721,10967,5491,19179,15496,44.689257390050471
RET-13353,2025-02-01,Retail,San Bernardo,Concepción,3.285,29756,2027,10855,3371,16253,13503,45.379083210108881
RET-11839,2025-02-03,Retail,San Bernardo,Puerto Montt,3.725,42159,2580,17220,3946,23746,18413,43.675134609454688
RET-13290,2025-02-03,Retail,San Bernardo,Temuco,4.994,53413,3065,21056,4963,29084,24329,45.548836425589279
RET-10666,2025-02-04,Retail,San Bernardo,Rancagua,5.71,39908,3650,12270,6772,22692,17216,43.139220206474896
RET-10682,2025-02-04,Retail,San Bernardo,La Serena,4.168,38009,2927,13194,4900,21021,16988,44.694677576363496
RET-11051,2025-02-04,Retail,San Bernardo,Concepción,2.737,25441,1901,9532,3177,14610,10831,42.573012067135721
RET-12546,2025-02-04,Retail,San Bernardo,Temuco,1.839,19632,1177,8012,1989,11178,8454,43.062347188264063
RET-12608,2025-02-04,Retail,San Bernardo,La Serena,1.429,12798,1003,4551,1516,7070,5728,44.756993280200028
RET-10558,2025-02-05,Retail,San Bernardo,Temuco,2.783,29442,1695,12054,3157,16906,12536,42.578629169214047
RET-12993,2025-02-05,Retail,San Bernardo,Rancagua,2.898,20057,1776,6297,3492,11565,8492,42.339332901231494
RET-12780,2025-02-06,Retail,San Bernardo,Valparaíso,4.532,33500,3050,10412,5201,18663,14837,44.289552238805967
RET-12860,2025-02-07,Retail,San Bernardo,Rancagua,3.902,27215,2315,8778,4293,15386,11829,43.465000918611061
RET-10017,2025-02-08,Retail,San Bernardo,Temuco,1.128,11924,748,4540,1347,6635,5289,44.355920831935592
RET-13108,2025-02-08,Retail,San Bernardo,Antofagasta,5.037,64523,3083,27854,5910,36847,27676,42.893231870805757
RET-10881,2025-02-09,Retail,San Bernardo,Temuco,2.237,23806,1357,9111,2268,12736,11070,46.500882130555318
RET-11210,2025-02-09,Retail,San Bernardo,Rancagua,1.994,14156,1423,4473,2393,8289,5867,41.445323537722523
RET-12958,2025-02-09,Retail,San Bernardo,Concepción,2.179,19964,1355,7186,2189,10730,9234,46.25325586054899
RET-11429,2025-02-10,Retail,San Bernardo,Valparaíso,1.354,10038,902,3096,1516,5514,4524,45.068738792588164
RET-11814,2025-02-10,Retail,San Bernardo,Valparaíso,2.185,16643,1292,5326,2172,8790,7853,47.185002703839451
RET-10352,2025-02-11,Retail,San Bernardo,Valparaíso,4.706,34731,3250,11855,5475,20580,14151,40.744579770234083
RET-10887,2025-02-11,Retail,San Bernardo,Valparaíso,3.151,24015,1870,7583,3373,12826,11189,46.59171351238809
RET-12432,2025-02-11,Retail,San Bernardo,Temuco,5.387,56266,3319,23231,6290,32840,23426,41.634379554260121
RET-11197,2025-02-12,Retail,San Bernardo,Valparaíso,3.855,28345,2611,9238,4410,16259,12086,42.638913388604692
RET-11287,2025-02-12,Retail,San Bernardo,Concepción,1.284,11706,861,4318,1470,6649,5057,43.2000683410217
RET-11442,2025-02-12,Retail,San Bernardo,Antofagasta,4.062,51869,2671,23034,4351,30056,21813,42.054020706009368
RET-11743,2025-02-12,Retail,San Bernardo,La Serena,1.358,12217,826,4338,1400,6564,5653,46.271588769747076
RET-13471,2025-02-12,Retail,San Bernardo,Temuco,2.026,21457,1405,8806,2009,12220,9237,43.048888474623666
RET-10380,2025-02-13,Retail,San Bernardo,Rancagua,5.513,37987,3510,12447,6535,22492,15495,40.790270355647984
RET-10805,2025-02-13,Retail,San Bernardo,La Serena,1.811,16104,1077,5935,1823,8835,7269,45.137853949329362
RET-11182,2025-02-13,Retail,San Bernardo,Valparaíso,5.527,40626,3664,13816,6090,23570,17056,41.982966573130511
RET-12110,2025-02-13,Retail,San Bernardo,Antofagasta,4.163,54053,2603,23916,4837,31356,22697,41.9902688102418
RET-13490,2025-02-13,Retail,San Bernardo,Rancagua,4.035,28253,2440,8470,4440,15350,12903,45.669486426220224
RET-10119,2025-02-15,Retail,San Bernardo,Rancagua,3.925,27374,2630,9025,4342,15997,11377,41.561335573902241
RET-10988,2025-02-15,Retail,San Bernardo,Temuco,3.188,33095,1935,13716,3559,19210,13885,41.954978093367579
RET-11649,2025-02-16,Retail,San Bernardo,Temuco,5.535,59276,3606,23996,5536,33138,26138,44.095418044402457
RET-11565,2025-02-17,Retail,San Bernardo,La Serena,4.021,35560,2735,12827,4620,20182,15378,43.245219347581553
RET-12512,2025-02-17,Retail,San Bernardo,Antofagasta,2.188,28297,1554,12175,2418,16147,12150,42.937413860126519
RET-12961,2025-02-17,Retail,San Bernardo,Puerto Montt,5.38,61544,3828,26364,5764,35956,25588,41.576758091771744
RET-13333,2025-02-17,Retail,San Bernardo,Valparaíso,4.341,32800,2938,10825,4678,18441,14359,43.77743902439024
RET-12902,2025-02-18,Retail,San Bernardo,Valparaíso,2.29,16985,1393,5626,2748,9767,7218,42.4963202826023
RET-11541,2025-02-19,Retail,San Bernardo,Valparaíso,2.281,17309,1547,5324,2258,9129,8180,47.258651568548153
RET-11041,2025-02-20,Retail,San Bernardo,Rancagua,2.469,17283,1662,5663,2766,10091,7192,41.613145865879765
RET-12399,2025-02-20,Retail,San Bernardo,Valparaíso,5.188,39538,3694,13050,6255,22999,16539,41.830643937477866
RET-12446,2025-02-20,Retail,San Bernardo,La Serena,2.533,22569,1541,8334,2631,12506,10063,44.587708804111834
RET-10303,2025-02-21,Retail,San Bernardo,Rancagua,5.078,36057,3438,10846,5331,19615,16442,45.600022187092662
RET-11258,2025-02-21,Retail,San Bernardo,Rancagua,3.479,24251,2131,7560,4196,13887,10364,42.736382004865781
RET-12759,2025-02-22,Retail,San Bernardo,Concepción,3.8,34530,2338,13002,4030,19370,15160,43.9038517231393
RET-12863,2025-02-22,Retail,San Bernardo,Valparaíso,3.444,25446,2129,8666,3982,14777,10669,41.928004401477637
RET-10134,2025-02-23,Retail,San Bernardo,Antofagasta,3.495,45908,2283,19398,3710,25391,20517,44.691557027097673
RET-10472,2025-02-23,Retail,San Bernardo,Rancagua,1.382,9599,920,3075,1452,5447,4152,43.254505677674757
RET-12750,2025-02-23,Retail,San Bernardo,Valparaíso,1.951,14561,1171,4628,1975,7774,6787,46.610809697136183
RET-13306,2025-02-23,Retail,San Bernardo,Valparaíso,5.637,41860,3674,13792,6340,23806,18054,43.12947921643574
RET-12752,2025-02-24,Retail,San Bernardo,Concepción,4.408,39823,3118,15676,4688,23482,16341,41.034075785350176
RET-12903,2025-02-24,Retail,San Bernardo,Rancagua,4.595,32214,3120,10258,5464,18842,13372,41.509902526851675
RET-10419,2025-02-25,Retail,San Bernardo,Rancagua,4.985,34863,3270,11072,5667,20009,14854,42.606775091070766
RET-11620,2025-02-25,Retail,San Bernardo,Concepción,3.554,33278,2488,11610,4006,18104,15174,45.597692169000545
RET-12653,2025-02-26,Retail,San Bernardo,Temuco,3.501,36434,2190,14027,3504,19721,16713,45.87198770379316
RET-12736,2025-02-26,Retail,San Bernardo,La Serena,1.013,9016,659,3370,1142,5171,3845,42.646406388642419
RET-12859,2025-02-26,Retail,San Bernardo,Temuco,5.746,59638,3683,23162,5861,32706,26932,45.159126731278718
RET-12962,2025-02-26,Retail,San Bernardo,Concepción,2.805,26143,1694,9925,2962,14581,11562,44.225987836132042
RET-11393,2025-02-27,Retail,San Bernardo,La Serena,3.174,28682,2016,9933,3635,15584,13098,45.666271529182069
RET-12000,2025-02-27,Retail,San Bernardo,Concepción,1.393,12942,909,4596,1550,7055,5887,45.487559882552929
RET-11409,2025-03-01,Retail,San Bernardo,Valparaíso,2.995,22189,1869,7065,2972,11906,10283,46.342782459777368
RET-10142,2025-03-02,Retail,San Bernardo,Valparaíso,1.895,14343,1326,4356,2203,7885,6458,45.025447953705637
RET-11711,2025-03-03,Retail,San Bernardo,Temuco,2.371,24898,1442,9506,2735,13683,11215,45.043778616756363
RET-11189,2025-03-04,Retail,San Bernardo,Puerto Montt,3.981,45353,2548,19750,4694,26992,18361,40.484642691773423
RET-11988,2025-03-04,Retail,San Bernardo,Concepción,1.415,13159,917,4628,1572,7117,6042,45.915343111178665
RET-11739,2025-03-05,Retail,San Bernardo,La Serena,4.093,37231,2748,13263,4386,20397,16834,45.215008997878115
RET-12456,2025-03-05,Retail,San Bernardo,Puerto Montt,5.764,65546,3917,28899,6430,39246,26300,40.124492722668052
RET-10893,2025-03-08,Retail,San Bernardo,Rancagua,2.219,15366,1547,5022,2613,9182,6184,40.244696082259537
RET-11156,2025-03-08,Retail,San Bernardo,Valparaíso,5.493,40654,3517,13790,5548,22855,17799,43.781669700398481
RET-12276,2025-03-08,Retail,San Bernardo,La Serena,1.84,16887,1297,5594,2044,8935,7952,47.0894771125718
RET-10276,2025-03-09,Retail,San Bernardo,La Serena,5.66,50250,3426,18925,6238,28589,21661,43.106467661691546
RET-10652,2025-03-09,Retail,San Bernardo,Valparaíso,1.516,11228,1067,3685,1605,6357,4871,43.382614891343067
RET-10677,2025-03-09,Retail,San Bernardo,La Serena,2.765,25010,1894,8968,3240,14102,10908,43.614554178328667
RET-12955,2025-03-09,Retail,San Bernardo,Antofagasta,2.333,30754,1542,13389,2732,17663,13091,42.566820576185208
RET-13012,2025-03-09,Retail,San Bernardo,Rancagua,2.907,20664,1706,6681,3452,11839,8825,42.707123499806428
RET-11128,2025-03-10,Retail,San Bernardo,Concepción,1.313,12300,878,4669,1378,6925,5375,43.699186991869922
RET-10496,2025-03-11,Retail,San Bernardo,Puerto Montt,4.188,49086,2860,19309,4931,27100,21986,44.790775373833682
RET-11581,2025-03-11,Retail,San Bernardo,Concepción,5.789,52773,3589,20084,6913,30586,22187,42.042332253235557
RET-11931,2025-03-11,Retail,San Bernardo,Temuco,1.65,17622,967,7153,1734,9854,7768,44.081262058790152
RET-12316,2025-03-11,Retail,San Bernardo,Rancagua,2.609,18232,1648,5460,2915,10023,8209,45.025230364194826
RET-13392,2025-03-11,Retail,San Bernardo,Concepción,1.163,10879,816,4131,1363,6310,4569,41.998345436161408
RET-13390,2025-03-12,Retail,San Bernardo,Antofagasta,3.166,41199,1857,19181,3540,24578,16621,40.343212213888684
RET-10958,2025-03-13,Retail,San Bernardo,Valparaíso,4.585,33956,2737,11086,5455,19278,14678,43.226528448580517
RET-10197,2025-03-15,Retail,San Bernardo,Antofagasta,5.539,72549,3360,31022,5543,39925,32624,44.968228369791454
RET-11434,2025-03-15,Retail,San Bernardo,La Serena,3.263,29317,2158,10469,3325,15952,13365,45.587884162772454
RET-12073,2025-03-15,Retail,San Bernardo,Concepción,1.679,15209,1181,5701,2003,8885,6324,41.580643040305084
RET-10088,2025-03-17,Retail,San Bernardo,Rancagua,4.409,30794,3080,9930,4713,17723,13071,42.446580502695333
RET-12410,2025-03-17,Retail,San Bernardo,Rancagua,1.376,9624,847,2951,1459,5257,4367,45.3761429758936
RET-12430,2025-03-17,Retail,San Bernardo,Puerto Montt,2.111,24433,1424,10280,2347,14051,10382,42.491712028813488
RET-12999,2025-03-17,Retail,San Bernardo,Valparaíso,3.855,29083,2395,9639,4609,16643,12440,42.7741292163807
RET-12646,2025-03-18,Retail,San Bernardo,Valparaíso,1.179,9005,793,2855,1232,4880,4125,45.807884508606328
RET-13033,2025-03-18,Retail,San Bernardo,La Serena,3.045,26861,1888,9742,3524,15154,11707,43.583634265291685
RET-11883,2025-03-19,Retail,San Bernardo,Valparaíso,3.619,26775,2463,8737,3933,15133,11642,43.48085901027077
RET-12255,2025-03-19,Retail,San Bernardo,Rancagua,1.817,12779,1195,4159,2124,7478,5301,41.482119101651143
RET-12634,2025-03-19,Retail,San Bernardo,Temuco,5.942,61447,3979,23714,5946,33639,27808,45.255260631112989
RET-10579,2025-03-20,Retail,San Bernardo,Temuco,5.998,62531,4165,26131,7252,37548,24983,39.952983320273141
RET-10957,2025-03-20,Retail,San Bernardo,La Serena,3.684,33500,2546,11596,4296,18438,15062,44.961194029850745
RET-10341,2025-03-23,Retail,San Bernardo,Rancagua,2.398,16940,1407,5506,2608,9521,7419,43.795749704840617
RET-12607,2025-03-23,Retail,San Bernardo,Rancagua,4.775,33677,3038,10379,4891,18308,15369,45.636487810671973
RET-11009,2025-03-24,Retail,San Bernardo,Concepción,2.296,20748,1359,7424,2292,11075,9673,46.6213610950453
RET-12258,2025-03-24,Retail,San Bernardo,Rancagua,4.31,29893,2605,9311,4740,16656,13237,44.281269862509617
RET-10548,2025-03-25,Retail,San Bernardo,Valparaíso,5.729,42597,3467,14426,6052,23945,18652,43.78712115876705
RET-10765,2025-03-25,Retail,San Bernardo,Puerto Montt,2.444,28464,1520,12246,2911,16677,11787,41.410202360876895
RET-11282,2025-03-25,Retail,San Bernardo,Concepción,3.822,35687,2392,13118,4339,19849,15838,44.380306554207415
RET-12181,2025-03-25,Retail,San Bernardo,Valparaíso,3.939,29887,2599,9373,4459,16431,13456,45.022919664067992
RET-10386,2025-03-26,Retail,San Bernardo,La Serena,1.803,16478,1168,6039,1886,9093,7385,44.817332200509767
RET-10739,2025-03-26,Retail,San Bernardo,Valparaíso,5.165,38320,3365,12620,5260,21245,17075,44.558977035490607
RET-11022,2025-03-26,Retail,San Bernardo,Concepción,4.212,39419,2780,14337,5073,22190,17229,43.707349247824652
RET-13477,2025-03-26,Retail,San Bernardo,Rancagua,3.361,23306,2113,7467,3973,13553,9753,41.8475928945336
RET-12147,2025-03-27,Retail,San Bernardo,Rancagua,3.47,24164,2438,7374,4037,13849,10315,42.687468962092368
RET-10759,2025-03-28,Retail,San Bernardo,La Serena,5.12,46051,3594,16944,5802,26340,19711,42.802545004451588
RET-12249,2025-03-28,Retail,San Bernardo,Rancagua,1.147,7869,807,2435,1245,4487,3382,42.978777481255563
RET-10428,2025-03-30,Retail,San Bernardo,Temuco,2.994,31409,2045,12389,3480,17914,13495,42.965392085071159
RET-10768,2025-03-30,Retail,San Bernardo,Rancagua,4.153,29274,2711,9309,4407,16427,12847,43.885359021657443
